时间,日期,总业务量
2020/1/29,12:30,1759584
2020/1/29,13:00,1720227
2020/1/29,13:30,1627119
2020/1/29,14:00,1581528
2020/1/29,14:30,1557819
2020/1/29,15:00,1523098
2020/1/29,15:30,1529790
2020/1/29,16:00,1475620
2020/1/29,16:30,1556924
2020/1/29,17:00,1584280
2020/1/29,17:30,1594085
2020/1/29,18:00,1621412
2020/1/29,18:30,1691756
2020/1/29,19:00,1858536
2020/1/29,19:30,1889279
2020/1/29,20:00,1882139
2020/1/29,20:30,1798536
2020/1/29,21:00,1747489
2020/1/29,21:30,1640208
2020/1/29,22:00,1556442
2020/1/29,22:30,1408024
2020/1/29,23:00,1261891
2020/1/29,23:30,1046285
2020/1/30,0:00,981721
2020/1/30,0:30,712799
2020/1/30,1:00,534446
2020/1/30,1:30,409909
2020/1/30,2:00,328243
2020/1/30,2:30,264794
2020/1/30,3:00,225431
2020/1/30,3:30,193587
2020/1/30,4:00,179829
2020/1/30,4:30,178651
2020/1/30,5:00,193395
2020/1/30,5:30,225566
2020/1/30,6:00,293307
2020/1/30,6:30,406336
2020/1/30,7:00,634993
2020/1/30,7:30,852988
2020/1/30,8:00,1093715
2020/1/30,8:30,1261016
2020/1/30,9:00,1496583
2020/1/30,9:30,1623600
2020/1/30,10:00,1779420
2020/1/30,10:30,1828684
2020/1/30,11:00,1859660
2020/1/30,11:30,1802457
2020/1/30,12:00,1797809
2020/1/30,12:30,1772876
2020/1/30,13:00,1724550
2020/1/30,13:30,1607547
2020/1/30,14:00,1656813
2020/1/30,14:30,1647794
2020/1/30,15:00,1636194
2020/1/30,15:30,1634028
2020/1/30,16:00,1644454
2020/1/30,16:30,1639602
2020/1/30,17:00,1651286
2020/1/30,17:30,1646872
2020/1/30,18:00,1721525
2020/1/30,18:30,1827692
2020/1/30,19:00,1986507
2020/1/30,19:30,1979266
2020/1/30,20:00,1854032
2020/1/30,20:30,1813711
2020/1/30,21:00,1839238
2020/1/30,21:30,1781396
2020/1/30,22:00,1646668
2020/1/30,22:30,1479203
2020/1/30,23:00,1297535
2020/1/30,23:30,1159173
2020/1/31,0:00,1216976
2020/1/31,0:30,839786
2020/1/31,1:00,628954
2020/1/31,1:30,478675
2020/1/31,2:00,385352
2020/1/31,2:30,306672
2020/1/31,3:00,256656
2020/1/31,3:30,224476
2020/1/31,4:00,206575
2020/1/31,4:30,204438
2020/1/31,5:00,217693
2020/1/31,5:30,257403
2020/1/31,6:00,334277
2020/1/31,6:30,482486
2020/1/31,7:00,771753
2020/1/31,7:30,1021473
2020/1/31,8:00,1329895
2020/1/31,8:30,1530764
2020/1/31,9:00,1817223
2020/1/31,9:30,2003078
2020/1/31,10:00,2198050
2020/1/31,10:30,2204238
2020/1/31,11:00,2230502
2020/1/31,11:30,2170920
2020/1/31,12:00,2150358
2020/1/31,12:30,2131093
2020/1/31,13:00,1957693
2020/1/31,13:30,2002510
2020/1/31,14:00,1985950
2020/1/31,14:30,1944981
2020/1/31,15:00,1968288
2020/1/31,15:30,1925967
2020/1/31,16:00,1979641
2020/1/31,16:30,1976230
2020/1/31,17:00,2004316
2020/1/31,17:30,1904657
2020/1/31,18:00,1969936
2020/1/31,18:30,2319340
2020/1/31,19:00,2517598
2020/1/31,19:30,2392949
2020/1/31,20:00,2559398
2020/1/31,20:30,2268745
2020/1/31,21:00,2237350
2020/1/31,21:30,2095734
2020/1/31,22:00,2218883
2020/1/31,22:30,2009541
2020/1/31,23:00,1812252
2020/1/31,23:30,1740569
2020/2/1,0:00,2958064
2020/2/1,0:30,1481793
2020/2/1,1:00,1022725
2020/2/1,1:30,730404
2020/2/1,2:00,557718
2020/2/1,2:30,436448
2020/2/1,3:00,372812
2020/2/1,3:30,330734
2020/2/1,4:00,316055
2020/2/1,4:30,323221
2020/2/1,5:00,363632
2020/2/1,5:30,439171
2020/2/1,6:00,600604
2020/2/1,6:30,880188
2020/2/1,7:00,1433096
2020/2/1,7:30,1886496
2020/2/1,8:00,2371548
2020/2/1,8:30,2663950
2020/2/1,9:00,3127797
2020/2/1,9:30,3238360
2020/2/1,10:00,3370469
2020/2/1,10:30,3365326
2020/2/1,11:00,3283617
2020/2/1,11:30,2866055
2020/2/1,12:00,2929379
2020/2/1,12:30,2719866
2020/2/1,13:00,2401193
2020/2/1,13:30,2431691
2020/2/1,14:00,2213930
2020/2/1,14:30,2207246
2020/2/1,15:00,2204192
2020/2/1,15:30,2162024
2020/2/1,16:00,2186076
2020/2/1,16:30,2118340
2020/2/1,17:00,2076070
2020/2/1,17:30,2084417
2020/2/1,18:00,2161939
2020/2/1,18:30,2236472
2020/2/1,19:00,2277747
2020/2/1,19:30,2258516
2020/2/1,20:00,2156016
2020/2/1,20:30,2035838
2020/2/1,21:00,1913577
2020/2/1,21:30,1864261
2020/2/1,22:00,1707711
2020/2/1,22:30,1425504
2020/2/1,23:00,1291899
2020/2/1,23:30,1107809
2020/2/2,0:00,1072636
2020/2/2,0:30,812385
2020/2/2,1:00,616398
2020/2/2,1:30,482228
2020/2/2,2:00,395143
2020/2/2,2:30,324179
2020/2/2,3:00,269057
2020/2/2,3:30,232711
2020/2/2,4:00,218663
2020/2/2,4:30,214268
2020/2/2,5:00,238105
2020/2/2,5:30,284911
2020/2/2,6:00,373013
2020/2/2,6:30,518776
2020/2/2,7:00,821098
2020/2/2,7:30,1114649
2020/2/2,8:00,1463997
2020/2/2,8:30,1661948
2020/2/2,9:00,1996128
2020/2/2,9:30,2175156
2020/2/2,10:00,2408574
2020/2/2,10:30,2444328
2020/2/2,11:00,2389639
2020/2/2,11:30,2265537
2020/2/2,12:00,2245320
2020/2/2,12:30,2209176
2020/2/2,13:00,2074666
2020/2/2,13:30,1879393
2020/2/2,14:00,1866077
2020/2/2,14:30,1818615
2020/2/2,15:00,1852004
2020/2/2,15:30,1863773
2020/2/2,16:00,1875643
2020/2/2,16:30,1901246
2020/2/2,17:00,1862210
2020/2/2,17:30,1815134
2020/2/2,18:00,1828152
2020/2/2,18:30,1923390
2020/2/2,19:00,1964153
2020/2/2,19:30,1929076
2020/2/2,20:00,1840371
2020/2/2,20:30,1728561
2020/2/2,21:00,1635463
2020/2/2,21:30,1513088
2020/2/2,22:00,1529227
2020/2/2,22:30,1286928
2020/2/2,23:00,1172538
2020/2/2,23:30,1059539
2020/2/3,0:00,1020007
2020/2/3,0:30,754965
2020/2/3,1:00,588562
2020/2/3,1:30,482217
2020/2/3,2:00,398574
2020/2/3,2:30,347408
2020/2/3,3:00,297117
2020/2/3,3:30,250961
2020/2/3,4:00,213559
2020/2/3,4:30,213426
2020/2/3,5:00,228839
2020/2/3,5:30,265295
2020/2/3,6:00,347467
2020/2/3,6:30,483809
2020/2/3,7:00,752593
2020/2/3,7:30,983104
2020/2/3,8:00,1270494
2020/2/3,8:30,1464269
2020/2/3,9:00,1668409
2020/2/3,9:30,1792108
2020/2/3,10:00,1953942
2020/2/3,10:30,1995274
2020/2/3,11:00,2028941
2020/2/3,11:30,2003723
2020/2/3,12:00,1961529
2020/2/3,12:30,1952858
2020/2/3,13:00,1878999
2020/2/3,13:30,1779013
2020/2/3,14:00,1756949
2020/2/3,14:30,1731160
2020/2/3,15:00,1741150
2020/2/3,15:30,1760870
2020/2/3,16:00,1762001
2020/2/3,16:30,1755083
2020/2/3,17:00,1726290
2020/2/3,17:30,1676305
2020/2/3,18:00,1695087
2020/2/3,18:30,1841687
2020/2/3,19:00,1847059
2020/2/3,19:30,1893310
2020/2/3,20:00,1730663
2020/2/3,20:30,1758785
2020/2/3,21:00,1692613
2020/2/3,21:30,1605496
2020/2/3,22:00,1476202
2020/2/3,22:30,1305015
2020/2/3,23:00,1130708
2020/2/3,23:30,975880
2020/2/4,0:00,911139
2020/2/4,0:30,666711
2020/2/4,1:00,511458
2020/2/4,1:30,398650
2020/2/4,2:00,320413
2020/2/4,2:30,260174
2020/2/4,3:00,221573
2020/2/4,3:30,196281
2020/2/4,4:00,182922
2020/2/4,4:30,181834
2020/2/4,5:00,198208
2020/2/4,5:30,230520
2020/2/4,6:00,301716
2020/2/4,6:30,415918
2020/2/4,7:00,648298
2020/2/4,7:30,848946
2020/2/4,8:00,1113398
2020/2/4,8:30,1287592
2020/2/4,9:00,1497288
2020/2/4,9:30,1628317
2020/2/4,10:00,1829604
2020/2/4,10:30,1890866
2020/2/4,11:00,1863497
2020/2/4,11:30,2022397
2020/2/4,12:00,1872723
2020/2/4,12:30,1826632
2020/2/4,13:00,1771518
2020/2/4,13:30,1663164
2020/2/4,14:00,1663531
2020/2/4,14:30,1604336
2020/2/4,15:00,1669847
2020/2/4,15:30,1631278
2020/2/4,16:00,1617176
2020/2/4,16:30,1652281
2020/2/4,17:00,1620358
2020/2/4,17:30,1616692
2020/2/4,18:00,1626416
2020/2/4,18:30,1815895
2020/2/4,19:00,1969365
2020/2/4,19:30,1943403
2020/2/4,20:00,1809521
2020/2/4,20:30,1715579
2020/2/4,21:00,1584677
2020/2/4,21:30,1522792
2020/2/4,22:00,1557078
2020/2/4,22:30,1252608
2020/2/4,23:00,1192918
2020/2/4,23:30,1147332
2020/2/5,0:00,974825
2020/2/5,0:30,703554
2020/2/5,1:00,533111
2020/2/5,1:30,409230
2020/2/5,2:00,334472
2020/2/5,2:30,277987
2020/2/5,3:00,236338
2020/2/5,3:30,207743
2020/2/5,4:00,191324
2020/2/5,4:30,190986
2020/2/5,5:00,206580
2020/2/5,5:30,238233
2020/2/5,6:00,306939
2020/2/5,6:30,429972
2020/2/5,7:00,663030
2020/2/5,7:30,872612
2020/2/5,8:00,1152389
2020/2/5,8:30,1430850
2020/2/5,9:00,1735873
2020/2/5,9:30,1726466
2020/2/5,10:00,1855539
2020/2/5,10:30,1889817
2020/2/5,11:00,1913795
2020/2/5,11:30,1937905
2020/2/5,12:00,1969153
2020/2/5,12:30,1869680
2020/2/5,13:00,1829783
2020/2/5,13:30,1758287
2020/2/5,14:00,1785921
2020/2/5,14:30,1781083
2020/2/5,15:00,1759933
2020/2/5,15:30,1779347
2020/2/5,16:00,1851692
2020/2/5,16:30,1808860
2020/2/5,17:00,1775406
2020/2/5,17:30,1705016
2020/2/5,18:00,1691289
2020/2/5,18:30,1773641
2020/2/5,19:00,1880810
2020/2/5,19:30,1791988
2020/2/5,20:00,1774175
2020/2/5,20:30,1685323
2020/2/5,21:00,1625594
2020/2/5,21:30,1558743
2020/2/5,22:00,1501782
2020/2/5,22:30,1283335
2020/2/5,23:00,1103741
2020/2/5,23:30,964493
2020/2/6,0:00,935332
2020/2/6,0:30,708213
2020/2/6,1:00,555863
2020/2/6,1:30,442007
2020/2/6,2:00,353738
2020/2/6,2:30,286337
2020/2/6,3:00,244789
2020/2/6,3:30,214244
2020/2/6,4:00,197480
2020/2/6,4:30,192521
2020/2/6,5:00,206049
2020/2/6,5:30,237369
2020/2/6,6:00,302520
2020/2/6,6:30,411759
2020/2/6,7:00,623556
2020/2/6,7:30,818907
2020/2/6,8:00,1090623
2020/2/6,8:30,1271077
2020/2/6,9:00,1503665
2020/2/6,9:30,1658530
2020/2/6,10:00,1910990
2020/2/6,10:30,1984864
2020/2/6,11:00,2033537
2020/2/6,11:30,2006119
2020/2/6,12:00,2010174
2020/2/6,12:30,1995562
2020/2/6,13:00,1949200
2020/2/6,13:30,1902397
2020/2/6,14:00,1911124
2020/2/6,14:30,1873038
2020/2/6,15:00,1755067
2020/2/6,15:30,1782955
2020/2/6,16:00,1744069
2020/2/6,16:30,1707161
2020/2/6,17:00,1661995
2020/2/6,17:30,1664387
2020/2/6,18:00,1654511
2020/2/6,18:30,1755042
2020/2/6,19:00,1854179
2020/2/6,19:30,1813889
2020/2/6,20:00,1667443
2020/2/6,20:30,1708626
2020/2/6,21:00,1617539
2020/2/6,21:30,1561333
2020/2/6,22:00,1432986
2020/2/6,22:30,1278008
2020/2/6,23:00,1128400
2020/2/6,23:30,985484
2020/2/7,0:00,953148
2020/2/7,0:30,721969
2020/2/7,1:00,558444
2020/2/7,1:30,439339
2020/2/7,2:00,352720
2020/2/7,2:30,290368
2020/2/7,3:00,245947
2020/2/7,3:30,212732
2020/2/7,4:00,194988
2020/2/7,4:30,188975
2020/2/7,5:00,202125
2020/2/7,5:30,232858
2020/2/7,6:00,299459
2020/2/7,6:30,409995
2020/2/7,7:00,616712
2020/2/7,7:30,806912
2020/2/7,8:00,1098010
2020/2/7,8:30,1290974
2020/2/7,9:00,1489037
2020/2/7,9:30,1622064
2020/2/7,10:00,1833832
2020/2/7,10:30,1906202
2020/2/7,11:00,1929986
2020/2/7,11:30,1914092
2020/2/7,12:00,1885774
2020/2/7,12:30,1896487
2020/2/7,13:00,1864701
2020/2/7,13:30,1794542
2020/2/7,14:00,1779751
2020/2/7,14:30,1691223
2020/2/7,15:00,1725563
2020/2/7,15:30,1710272
2020/2/7,16:00,1722822
2020/2/7,16:30,1706712
2020/2/7,17:00,1670348
2020/2/7,17:30,1668856
2020/2/7,18:00,1695090
2020/2/7,18:30,1665063
2020/2/7,19:00,1853143
2020/2/7,19:30,1818708
2020/2/7,20:00,1763851
2020/2/7,20:30,1711488
2020/2/7,21:00,1636046
2020/2/7,21:30,1556976
2020/2/7,22:00,1469438
2020/2/7,22:30,1318619
2020/2/7,23:00,1142832
2020/2/7,23:30,996833
2020/2/8,0:00,973593
2020/2/8,0:30,729822
2020/2/8,1:00,568906
2020/2/8,1:30,439815
2020/2/8,2:00,349401
2020/2/8,2:30,286301
2020/2/8,3:00,241077
2020/2/8,3:30,212137
2020/2/8,4:00,194284
2020/2/8,4:30,187066
2020/2/8,5:00,200013
2020/2/8,5:30,226491
2020/2/8,6:00,293152
2020/2/8,6:30,408747
2020/2/8,7:00,621032
2020/2/8,7:30,801380
2020/2/8,8:00,1035983
2020/2/8,8:30,1249366
2020/2/8,9:00,1470155
2020/2/8,9:30,1616340
2020/2/8,10:00,1778319
2020/2/8,10:30,1860952
2020/2/8,11:00,1886501
2020/2/8,11:30,1892195
2020/2/8,12:00,1827421
2020/2/8,12:30,1828108
2020/2/8,13:00,1784268
2020/2/8,13:30,1757585
2020/2/8,14:00,1797022
2020/2/8,14:30,1762951
2020/2/8,15:00,1773629
2020/2/8,15:30,1742699
2020/2/8,16:00,1829116
2020/2/8,16:30,1784874
2020/2/8,17:00,1773359
2020/2/8,17:30,1710578
2020/2/8,18:00,1566915
2020/2/8,18:30,1777974
2020/2/8,19:00,1848872
2020/2/8,19:30,1855725
2020/2/8,20:00,1800584
2020/2/8,20:30,1739045
2020/2/8,21:00,1671302
2020/2/8,21:30,1486792
2020/2/8,22:00,1492985
2020/2/8,22:30,1335680
2020/2/8,23:00,1169320
2020/2/8,23:30,1033640
2020/2/9,0:00,988463
2020/2/9,0:30,734614
2020/2/9,1:00,576317
2020/2/9,1:30,452608
2020/2/9,2:00,360754
2020/2/9,2:30,285360
2020/2/9,3:00,239001
2020/2/9,3:30,212173
2020/2/9,4:00,195238
2020/2/9,4:30,188455
2020/2/9,5:00,198312
2020/2/9,5:30,228041
2020/2/9,6:00,289123
2020/2/9,6:30,399929
2020/2/9,7:00,622508
2020/2/9,7:30,816976
2020/2/9,8:00,1055979
2020/2/9,8:30,1265701
2020/2/9,9:00,1513271
2020/2/9,9:30,1690395
2020/2/9,10:00,1846123
2020/2/9,10:30,1904370
2020/2/9,11:00,1947366
2020/2/9,11:30,1867297
2020/2/9,12:00,1831965
2020/2/9,12:30,1793103
2020/2/9,13:00,1792547
2020/2/9,13:30,1787220
2020/2/9,14:00,1879169
2020/2/9,14:30,1910328
2020/2/9,15:00,1825376
2020/2/9,15:30,1697878
2020/2/9,16:00,1595499
2020/2/9,16:30,1719821
2020/2/9,17:00,1721338
2020/2/9,17:30,1730927
2020/2/9,18:00,1731054
2020/2/9,18:30,1757890
2020/2/9,19:00,1870121
2020/2/9,19:30,1863904
2020/2/9,20:00,1810211
2020/2/9,20:30,1621557
2020/2/9,21:00,1673116
2020/2/9,21:30,1602329
2020/2/9,22:00,1366734
2020/2/9,22:30,1333047
2020/2/9,23:00,1163287
2020/2/9,23:30,981116
2020/2/10,0:00,950598
2020/2/10,0:30,702626
2020/2/10,1:00,535677
2020/2/10,1:30,422518
2020/2/10,2:00,340590
2020/2/10,2:30,280029
2020/2/10,3:00,242406
2020/2/10,3:30,212351
2020/2/10,4:00,198875
2020/2/10,4:30,196582
2020/2/10,5:00,209499
2020/2/10,5:30,246425
2020/2/10,6:00,326730
2020/2/10,6:30,460567
2020/2/10,7:00,707297
2020/2/10,7:30,915444
2020/2/10,8:00,1174103
2020/2/10,8:30,1414142
2020/2/10,9:00,1643288
2020/2/10,9:30,1781994
2020/2/10,10:00,1996883
2020/2/10,10:30,2003695
2020/2/10,11:00,1877193
2020/2/10,11:30,1946550
2020/2/10,12:00,1918255
2020/2/10,12:30,1850601
2020/2/10,13:00,1840055
2020/2/10,13:30,1774801
2020/2/10,14:00,1792367
2020/2/10,14:30,1772361
2020/2/10,15:00,1779303
2020/2/10,15:30,1792930
2020/2/10,16:00,1623990
2020/2/10,16:30,1774556
2020/2/10,17:00,1753834
2020/2/10,17:30,1584324
2020/2/10,18:00,1768982
2020/2/10,18:30,1847185
2020/2/10,19:00,1875273
2020/2/10,19:30,1873364
2020/2/10,20:00,1799639
2020/2/10,20:30,1693273
2020/2/10,21:00,1677346
2020/2/10,21:30,1595209
2020/2/10,22:00,1496275
2020/2/10,22:30,1336864
2020/2/10,23:00,1155723
2020/2/10,23:30,996666
2020/2/11,0:00,927568
2020/2/11,0:30,682249
2020/2/11,1:00,526315
2020/2/11,1:30,411633
2020/2/11,2:00,334703
2020/2/11,2:30,276163
2020/2/11,3:00,241677
2020/2/11,3:30,217323
2020/2/11,4:00,196696
2020/2/11,4:30,188337
2020/2/11,5:00,201784
2020/2/11,5:30,239936
2020/2/11,6:00,318594
2020/2/11,6:30,446058
2020/2/11,7:00,676777
2020/2/11,7:30,880621
2020/2/11,8:00,1151001
2020/2/11,8:30,1371208
2020/2/11,9:00,1591036
2020/2/11,9:30,1769576
2020/2/11,10:00,1977036
2020/2/11,10:30,1968420
2020/2/11,11:00,1968774
2020/2/11,11:30,1814568
2020/2/11,12:00,1930834
2020/2/11,12:30,1909344
2020/2/11,13:00,1862194
2020/2/11,13:30,1784429
2020/2/11,14:00,1801208
2020/2/11,14:30,1796031
2020/2/11,15:00,1840814
2020/2/11,15:30,1842495
2020/2/11,16:00,1810994
2020/2/11,16:30,1792958
2020/2/11,17:00,1787906
2020/2/11,17:30,1729185
2020/2/11,18:00,1769768
2020/2/11,18:30,1822566
2020/2/11,19:00,1909056
2020/2/11,19:30,1930878
2020/2/11,20:00,1840915
2020/2/11,20:30,1781186
2020/2/11,21:00,1670981
2020/2/11,21:30,1587092
2020/2/11,22:00,1458139
2020/2/11,22:30,1302072
2020/2/11,23:00,1135525
2020/2/11,23:30,953369
2020/2/12,0:00,951663
2020/2/12,0:30,696000
2020/2/12,1:00,531103
2020/2/12,1:30,416276
2020/2/12,2:00,340219
2020/2/12,2:30,280741
2020/2/12,3:00,238639
2020/2/12,3:30,209625
2020/2/12,4:00,192461
2020/2/12,4:30,195218
2020/2/12,5:00,209728
2020/2/12,5:30,246225
2020/2/12,6:00,326856
2020/2/12,6:30,459919
2020/2/12,7:00,700671
2020/2/12,7:30,914655
2020/2/12,8:00,1182878
2020/2/12,8:30,1442184
2020/2/12,9:00,1740815
2020/2/12,9:30,1820870
2020/2/12,10:00,1985444
2020/2/12,10:30,2036538
2020/2/12,11:00,2067873
2020/2/12,11:30,1997316
2020/2/12,12:00,1979292
2020/2/12,12:30,1840599
2020/2/12,13:00,1889771
2020/2/12,13:30,1731737
2020/2/12,14:00,1867602
2020/2/12,14:30,1827840
2020/2/12,15:00,1867556
2020/2/12,15:30,1851616
2020/2/12,16:00,1871403
2020/2/12,16:30,1839799
2020/2/12,17:00,1810201
2020/2/12,17:30,1756018
2020/2/12,18:00,1760859
2020/2/12,18:30,1743516
2020/2/12,19:00,1937169
2020/2/12,19:30,1839040
2020/2/12,20:00,1877899
2020/2/12,20:30,1798237
2020/2/12,21:00,1617654
2020/2/12,21:30,1661115
2020/2/12,22:00,1538194
2020/2/12,22:30,1391787
2020/2/12,23:00,1223696
2020/2/12,23:30,1044893
2020/2/13,0:00,1001897
2020/2/13,0:30,724990
2020/2/13,1:00,556975
2020/2/13,1:30,437103
2020/2/13,2:00,359606
2020/2/13,2:30,297606
2020/2/13,3:00,253826
2020/2/13,3:30,223179
2020/2/13,4:00,207210
2020/2/13,4:30,201893
2020/2/13,5:00,216178
2020/2/13,5:30,253512
2020/2/13,6:00,336820
2020/2/13,6:30,475763
2020/2/13,7:00,719409
2020/2/13,7:30,931445
2020/2/13,8:00,1173362
2020/2/13,8:30,1354119
2020/2/13,9:00,1593210
2020/2/13,9:30,1734785
2020/2/13,10:00,1919082
2020/2/13,10:30,1996077
2020/2/13,11:00,1992848
2020/2/13,11:30,1993324
2020/2/13,12:00,1801342
2020/2/13,12:30,1886686
2020/2/13,13:00,1835115
2020/2/13,13:30,1784653
2020/2/13,14:00,1794150
2020/2/13,14:30,1776982
2020/2/13,15:00,1833042
2020/2/13,15:30,1867769
2020/2/13,16:00,1861959
2020/2/13,16:30,1847849
2020/2/13,17:00,1842331
2020/2/13,17:30,1746809
2020/2/13,18:00,1786027
2020/2/13,18:30,1881014
2020/2/13,19:00,1933752
2020/2/13,19:30,1848540
2020/2/13,20:00,1873266
2020/2/13,20:30,1852884
2020/2/13,21:00,1801332
2020/2/13,21:30,1724905
2020/2/13,22:00,1620718
2020/2/13,22:30,1376486
2020/2/13,23:00,1134372
2020/2/13,23:30,960246
2020/2/14,0:00,869895
2020/2/14,0:30,660590
2020/2/14,1:00,513292
2020/2/14,1:30,418300
2020/2/14,2:00,383462
2020/2/14,2:30,320694
2020/2/14,3:00,273527
2020/2/14,3:30,240123
2020/2/14,4:00,219436
2020/2/14,4:30,212446
2020/2/14,5:00,233347
2020/2/14,5:30,263590
2020/2/14,6:00,343057
2020/2/14,6:30,483865
2020/2/14,7:00,736708
2020/2/14,7:30,970048
2020/2/14,8:00,1239833
2020/2/14,8:30,1423031
2020/2/14,9:00,1672750
2020/2/14,9:30,1913514
2020/2/14,10:00,2107655
2020/2/14,10:30,2133891
2020/2/14,11:00,2150495
2020/2/14,11:30,2147102
2020/2/14,12:00,2102847
2020/2/14,12:30,2064341
2020/2/14,13:00,1996354
2020/2/14,13:30,1938298
2020/2/14,14:00,1967005
2020/2/14,14:30,1973961
2020/2/14,15:00,1999678
2020/2/14,15:30,1990065
2020/2/14,16:00,2070802
2020/2/14,16:30,1949441
2020/2/14,17:00,1932982
2020/2/14,17:30,1883218
2020/2/14,18:00,1946468
2020/2/14,18:30,1966039
2020/2/14,19:00,2063220
2020/2/14,19:30,2046286
2020/2/14,20:00,1947752
2020/2/14,20:30,1864235
2020/2/14,21:00,1774207
2020/2/14,21:30,1723326
2020/2/14,22:00,1631160
2020/2/14,22:30,1453406
2020/2/14,23:00,1269393
2020/2/14,23:30,1090358
2020/2/15,0:00,1073513
2020/2/15,0:30,781968
2020/2/15,1:00,603004
2020/2/15,1:30,474521
2020/2/15,2:00,390569
2020/2/15,2:30,319575
2020/2/15,3:00,272982
2020/2/15,3:30,235270
2020/2/15,4:00,215174
2020/2/15,4:30,207557
2020/2/15,5:00,214736
2020/2/15,5:30,250560
2020/2/15,6:00,325040
2020/2/15,6:30,452989
2020/2/15,7:00,681769
2020/2/15,7:30,885831
2020/2/15,8:00,1148464
2020/2/15,8:30,1382460
2020/2/15,9:00,1639449
2020/2/15,9:30,1960746
2020/2/15,10:00,2131397
2020/2/15,10:30,2198413
2020/2/15,11:00,2248701
2020/2/15,11:30,2212767
2020/2/15,12:00,2184590
2020/2/15,12:30,2133544
2020/2/15,13:00,2056690
2020/2/15,13:30,1967005
2020/2/15,14:00,1955902
2020/2/15,14:30,1876566
2020/2/15,15:00,1846348
2020/2/15,15:30,1984584
2020/2/15,16:00,1891418
2020/2/15,16:30,1979804
2020/2/15,17:00,1801221
2020/2/15,17:30,1850008
2020/2/15,18:00,1829719
2020/2/15,18:30,1708020
2020/2/15,19:00,1897823
2020/2/15,19:30,1814906
2020/2/15,20:00,1840877
2020/2/15,20:30,1768235
2020/2/15,21:00,1742322
2020/2/15,21:30,1657663
2020/2/15,22:00,1553671
2020/2/15,22:30,1401767
2020/2/15,23:00,1245235
2020/2/15,23:30,1074384
2020/2/16,0:00,1060563
2020/2/16,0:30,773003
2020/2/16,1:00,591407
2020/2/16,1:30,465501
2020/2/16,2:00,381881
2020/2/16,2:30,310528
2020/2/16,3:00,267172
2020/2/16,3:30,229912
2020/2/16,4:00,208177
2020/2/16,4:30,199256
2020/2/16,5:00,203600
2020/2/16,5:30,233718
2020/2/16,6:00,303749
2020/2/16,6:30,428025
2020/2/16,7:00,661134
2020/2/16,7:30,858216
2020/2/16,8:00,1090531
2020/2/16,8:30,1254294
2020/2/16,9:00,1547277
2020/2/16,9:30,1742062
2020/2/16,10:00,2087585
2020/2/16,10:30,2012306
2020/2/16,11:00,1987437
2020/2/16,11:30,1994117
2020/2/16,12:00,1999371
2020/2/16,12:30,1961802
2020/2/16,13:00,1947383
2020/2/16,13:30,1890238
2020/2/16,14:00,1835383
2020/2/16,14:30,1839556
2020/2/16,15:00,1742901
2020/2/16,15:30,1789458
2020/2/16,16:00,1859581
2020/2/16,16:30,1780605
2020/2/16,17:00,1731113
2020/2/16,17:30,1740694
2020/2/16,18:00,1749388
2020/2/16,18:30,1781168
2020/2/16,19:00,1799488
2020/2/16,19:30,1809256
2020/2/16,20:00,1830379
2020/2/16,20:30,2075389
2020/2/16,21:00,2072607
2020/2/16,21:30,1903445
2020/2/16,22:00,1662209
2020/2/16,22:30,1396093
2020/2/16,23:00,1193725
2020/2/16,23:30,1015929
2020/2/17,0:00,1004717
2020/2/17,0:30,721445
2020/2/17,1:00,543987
2020/2/17,1:30,426740
2020/2/17,2:00,350210
2020/2/17,2:30,284280
2020/2/17,3:00,245452
2020/2/17,3:30,214353
2020/2/17,4:00,197648
2020/2/17,4:30,188874
2020/2/17,5:00,205817
2020/2/17,5:30,243217
2020/2/17,6:00,334406
2020/2/17,6:30,495295
2020/2/17,7:00,763403
2020/2/17,7:30,987593
2020/2/17,8:00,1249646
2020/2/17,8:30,1450900
2020/2/17,9:00,1683597
2020/2/17,9:30,1793371
2020/2/17,10:00,1829011
2020/2/17,10:30,1980372
2020/2/17,11:00,2013980
2020/2/17,11:30,1875763
2020/2/17,12:00,1898967
2020/2/17,12:30,1795823
2020/2/17,13:00,1814800
2020/2/17,13:30,1758492
2020/2/17,14:00,1824452
2020/2/17,14:30,1807772
2020/2/17,15:00,1899281
2020/2/17,15:30,1870762
2020/2/17,16:00,1821233
2020/2/17,16:30,1764329
2020/2/17,17:00,1576795
2020/2/17,17:30,1698815
2020/2/17,18:00,1685539
2020/2/17,18:30,1770586
2020/2/17,19:00,1872837
2020/2/17,19:30,1903800
2020/2/17,20:00,1837000
2020/2/17,20:30,1744533
2020/2/17,21:00,1692573
2020/2/17,21:30,1607338
2020/2/17,22:00,1382732
2020/2/17,22:30,1333646
2020/2/17,23:00,1146972
2020/2/17,23:30,979731
2020/2/18,0:00,945599
2020/2/18,0:30,671641
2020/2/18,1:00,511448
2020/2/18,1:30,395874
2020/2/18,2:00,321387
2020/2/18,2:30,267195
2020/2/18,3:00,230232
2020/2/18,3:30,201777
2020/2/18,4:00,189340
2020/2/18,4:30,184596
2020/2/18,5:00,199791
2020/2/18,5:30,237208
2020/2/18,6:00,328692
2020/2/18,6:30,496024
2020/2/18,7:00,758313
2020/2/18,7:30,959570
2020/2/18,8:00,1248170
2020/2/18,8:30,1441403
